"STRid","correlation"
"VIVAX_STR_188",0.00119221093130225
"VIVAX_STR_189",0.00324613392839717
"VIVAX_STR_190",0.000191847644304554
"VIVAX_STR_191",0.00285569086738405
"VIVAX_STR_192",NA
"VIVAX_STR_193",0.000254292508938524
"VIVAX_STR_194",NA
"VIVAX_STR_196",NA
"VIVAX_STR_197",NA
"VIVAX_STR_198",0.00124561208898558
"VIVAX_STR_199",0.00403015521718059
"VIVAX_STR_200",0.0118157506893882
"VIVAX_STR_201",NA
"VIVAX_STR_204",0.000924478153307721
"VIVAX_STR_205",0.000547413926848294
"VIVAX_STR_206",NA
"VIVAX_STR_207",0.00512773005751849
"VIVAX_STR_208",0.00642735454029963
"VIVAX_STR_209",0.00284307780525277
"VIVAX_STR_210",0.0131829840369883
"VIVAX_STR_212",NA
"VIVAX_STR_214",NA
"VIVAX_STR_215",0.00192542668622292
"VIVAX_STR_216",NA
"VIVAX_STR_217",0.0149656698700168
"VIVAX_STR_219",0.000467905983766691
"VIVAX_STR_220",0.0290564255157188
"VIVAX_STR_221",0.0129130347097396
"VIVAX_STR_222",0.0117879898059278
"VIVAX_STR_224",NA
"VIVAX_STR_225",0.000104338876907584
"VIVAX_STR_226",0.00214566781917757
"VIVAX_STR_227",NA
"VIVAX_STR_228",0.000250353186014735
"VIVAX_STR_230",NA
"VIVAX_STR_231",NA
"VIVAX_STR_232",5.00047304475003e-06
"VIVAX_STR_233",NA
"VIVAX_STR_234",NA
"VIVAX_STR_235",0.000436393655978249
"VIVAX_STR_236",NA
"VIVAX_STR_237",NA
"VIVAX_STR_238",0.000231254257134853
"VIVAX_STR_240",0.000562377241411877
"VIVAX_STR_241",0.00506273583849117
"VIVAX_STR_242",NA
"VIVAX_STR_243",0.00134708428826076
"VIVAX_STR_244",0.0258348323823056
"VIVAX_STR_245",NA
"VIVAX_STR_246",0.00184678522571819
"VIVAX_STR_247",0.0047206318420022
"VIVAX_STR_248",0.0130600516460385
"VIVAX_STR_249",NA
"VIVAX_STR_250",5.4049996246528e-06
"VIVAX_STR_251",0.014232260951718
"VIVAX_STR_253",3.83747235553745e-06
"VIVAX_STR_256",0.0142477513460493
"VIVAX_STR_257",0.0100725875410443
"VIVAX_STR_258",0.0110667627671203
"VIVAX_STR_259",NA
"VIVAX_STR_261",2.41409833427215e-06
"VIVAX_STR_262",0.0135793031302808
"VIVAX_STR_263",NA
"VIVAX_STR_264",0.0038564546142016
"VIVAX_STR_265",NA
"VIVAX_STR_267",0.00145255947360902
"VIVAX_STR_270",NA
"VIVAX_STR_273",0.0192795893566411
"VIVAX_STR_274",0.00787797141282034
"VIVAX_STR_275",0.0337486578482778
"VIVAX_STR_276",NA
"VIVAX_STR_277",0.0119319361347301
"VIVAX_STR_278",NA
"VIVAX_STR_279",0.013327831132453
"VIVAX_STR_280",0.00651339311398696
"VIVAX_STR_282",NA
"VIVAX_STR_283",NA
"VIVAX_STR_285",0.00784340548805021
"VIVAX_STR_286",NA
"VIVAX_STR_287",0.00199572844088092
"VIVAX_STR_288",0.000877466241839412
"VIVAX_STR_289",1.12630860148365e-05
"VIVAX_STR_291",NA
"VIVAX_STR_292",0.0252955205913849
"VIVAX_STR_293",NA
"VIVAX_STR_294",0.00857085907913095
"VIVAX_STR_295",0.00729291716686674
"VIVAX_STR_297",NA
"VIVAX_STR_298",0.00105907791296545
"VIVAX_STR_299",NA
"VIVAX_STR_300",0.0101897046243647
"VIVAX_STR_301",0.000388813172015522
"VIVAX_STR_302",0.00326047711278847
"VIVAX_STR_305",0.000131954651584739
"VIVAX_STR_306",0.00584297122236913
"VIVAX_STR_310",0.0108819228640537
"VIVAX_STR_311",0.0137500438458031
"VIVAX_STR_313",0.00263562174923812
"VIVAX_STR_314",5.93740487670153e-08
"VIVAX_STR_320",NA
"VIVAX_STR_321",NA
"VIVAX_STR_322",NA
"VIVAX_STR_323",0.00370115363790608
"VIVAX_STR_324",NA
"VIVAX_STR_325",0.0149656698700168
"VIVAX_STR_326",0.015608743497399
"VIVAX_STR_327",0.00871442049015421
"VIVAX_STR_328",0.00232034807635659
"VIVAX_STR_329",0.00232327189004134
"VIVAX_STR_330",0.00833168592801505
"VIVAX_STR_332",NA
"VIVAX_STR_333",0.0133100990267776
"VIVAX_STR_334",8.41823322448754e-05
"VIVAX_STR_335",0.00137793035221132
"VIVAX_STR_337",NA
"VIVAX_STR_338",0.00507890828624619
"VIVAX_STR_340",0.0165895941770524
"VIVAX_STR_342",0.0140425548407823
"VIVAX_STR_343",6.48031022541111e-05
"VIVAX_STR_344",0.000535458438225985
"VIVAX_STR_345",NA
"VIVAX_STR_346",NA
"VIVAX_STR_347",NA
"VIVAX_STR_348",0.00316030247338591
"VIVAX_STR_350",2.49775402451258e-05
"VIVAX_STR_351",0.000226791888065673
"VIVAX_STR_353",0.00018115030443315
"VIVAX_STR_355",0.0144529693713864
"VIVAX_STR_356",7.29335181115753e-05
"VIVAX_STR_357",NA
"VIVAX_STR_358",NA
"VIVAX_STR_359",0.00407406727850973
"VIVAX_STR_360",0.0112224946970908
"VIVAX_STR_361",NA
"VIVAX_STR_362",NA
"VIVAX_STR_363",0.00407477046857389
"VIVAX_STR_364",0.0108368874225477
"VIVAX_STR_365",8.5735917321835e-05
"VIVAX_STR_366",NA
"VIVAX_STR_367",NA
"VIVAX_STR_368",NA
"VIVAX_STR_369",NA
"VIVAX_STR_370",NA
"VIVAX_STR_373",NA
"VIVAX_STR_374",0.0100378329123268
"VIVAX_STR_375",0.0205028606872521
"VIVAX_STR_376",NA
"VIVAX_STR_379",0.0151326124784344
"VIVAX_STR_380",0.0118364112111911
"VIVAX_STR_381",NA
"VIVAX_STR_382",0.0112189916023199
"VIVAX_STR_383",0.00456063143573382
"VIVAX_STR_384",NA
"VIVAX_STR_385",0.0102057577570538
"VIVAX_STR_386",0.0326935837196568
"VIVAX_STR_389",NA
"VIVAX_STR_390",2.47729149463254e-05
"VIVAX_STR_393",0.00715563405266791
"VIVAX_STR_395",0
"VIVAX_STR_396",NA
"VIVAX_STR_397",NA
"VIVAX_STR_399",NA
"VIVAX_STR_400",NA
"VIVAX_STR_403",0.00914375194469823
"VIVAX_STR_405",0.00047156205736497
"VIVAX_STR_406",NA
"VIVAX_STR_407",NA
"VIVAX_STR_409",NA
"VIVAX_STR_410",NA
"VIVAX_STR_411",NA
"VIVAX_STR_412",NA
"VIVAX_STR_416",0.00579625010058743
"VIVAX_STR_418",NA
"VIVAX_STR_419",NA
"VIVAX_STR_420",NA
"VIVAX_STR_423",NA
"VIVAX_STR_425",0.00156245541043805
"VIVAX_STR_427",0.015230817798428
"VIVAX_STR_428",NA
"VIVAX_STR_429",NA
"VIVAX_STR_430",0.0182598181580609
"VIVAX_STR_431",0.00841953585910294
"VIVAX_STR_437",NA
"VIVAX_STR_438",NA
"VIVAX_STR_439",0.00124905919365773
"VIVAX_STR_440",NA
"VIVAX_STR_441",NA
"VIVAX_STR_442",0.00124695735712397
"VIVAX_STR_443",NA
"VIVAX_STR_444",NA
"VIVAX_STR_445",NA
"VIVAX_STR_447",0.00387731779828496
"VIVAX_STR_450",0.00220555823306606
"VIVAX_STR_452",0.000270198385907313
