"Sample","PC7"
"ERR018932",0.199600500931738
"ERR021981",3.23384796161249
"ERR021982",18.3986524067181
"ERR022864",-2.04259071478025
"ERR022866",1.92282258854503
"ERR023040",2.83111627802826
"ERR023161",3.92691455429417
"ERR027119",-6.45017632903391
"ERR039234",2.26704305950124
"ERR111713",-28.1735850619898
"ERR111714",-10.2334148909685
"ERR111719",1.88957150007213
"ERR111721",-14.2197288578546
"ERR111722",-12.3321324579908
"ERR111725",-1.51057060694259
"ERR111727",-10.0898385469328
"ERR111728",-46.7098361331984
"ERR111729",-6.57779132289733
"ERR152408",4.71610370016966
"ERR152415",5.16554109933139
"ERR175552",-0.164218155583407
"ERR211549",-6.65994214071116
"ERR216477",8.61017825713193
"ERR216554",7.6145384969616
"ERR337538",6.68458473315644
"ERR337597",-9.48918949837231
"ERR337599",-6.1773110795513
"ERR337600",-21.770966731137
"ERR337601",-4.24566627924341
"ERR337603",-10.8206594603322
"ERR337604",-32.497064239132
"ERR337606",-13.8213028141771
"ERR337607",-38.6821022760588
"ERR337610",-6.18238208986524
"ERR337618",-20.6008741141498
"ERR337619",-14.7832724042068
"ERR337622",-5.40628540295994
"ERR337626",-18.3082651180966
"ERR337628",-14.915946501434
"ERR337630",8.76009638769346
"ERR386535",6.43755382646737
"ERR386537",6.82138848412503
"ERR386539",3.43535219917784
"ERR386541",4.214609258927
"ERR386542",6.87221165785994
"ERR388742",6.79096604352244
"ERR426015",4.43954460109269
"ERR527337",6.22530406204935
"ERR527338",-247.824618606946
"ERR527340",-10.6677345430127
"ERR527341",-13.8715036051355
"ERR527343",-8.36483118661859
"ERR527344",-13.2281731528296
"ERR527345",-18.4421081558437
"ERR527346",-12.78115667596
"ERR527352",-2.97937051404089
"ERR527355",-3.68044998101877
"ERR527362",-1.91401899309672
"ERR527363",11.5076031770452
"ERR527364",-7.81355508315971
"ERR527366",2.68688831006857
"ERR527367",1.00013798072824
"ERR527368",-8.96404384003069
"ERR527369",-8.3800512479739
"ERR527370",-21.3004525209779
"ERR527372",-12.1490256399196
"ERR527373",11.2178779319421
"ERR527375",-13.3729230774868
"ERR527376",-0.669696890364419
"ERR527378",-12.822860804106
"ERR527380",-6.22094654762028
"ERR527382",-20.7925957974037
"ERR527384",-32.9180253511876
"ERR527385",-16.1763114437876
"ERR527450",-9.65887983223569
"ERR527453",-1.40162054773228
"ERR527467",-1.0275971732173
"ERR586226",5.92853059508098
"SRR1562513",-0.793134576523842
"SRR1562516",-4.08520888030202
"SRR1562518",0.759113408906697
"SRR1562519",-0.424858549108782
"SRR1562521",-0.0113930283946455
"SRR1562522",-0.947060924336742
"SRR1562524",0.920563814242458
"SRR1562525",-0.57137431598478
"SRR1562526",0.595210794708619
"SRR1562534",-0.411387702999031
"SRR1562538",0.369814451267335
"SRR1562567",-0.692267822543388
"SRR1562614",-0.951392125276213
"SRR1562616",20.1202829082947
"SRR1562624",0.399545138803316
"SRR1562671",43.7915431394447
"SRR1562672",-2.92568721483957
"SRR1562818",0.751159990246649
"SRR1562840",0.181566018473853
"SRR1562845",27.2194519651113
"SRR1562870",1.9527719028488
"SRR1562871",-0.171497625298846
"SRR1562958",0.0137503712158029
"SRR1562965",0.29219542529447
